wnver::2.1
1740n 464676 ROOT
1930n 225461
2119n 238949
2236n 238948
2533n 10768
2819n 1
2929n 1
3037n 1
3122n 139286
3991n 56627
4359n 56842
4576n 56461
5816n 1
5959n 1
6085n 123
6216n 1
6300n 255
7127n 46808
7626n 43490
15024n 6610
16858n 5596
18635n 8118
19102n 19667
20429n 2757
20846n 48325
21810n 259
22007n 95275
22178n 30525
22680n 554
23153n 48048
23591n 21139
25099n 3101
26074n 20948
26552n 3648
26997n 1571
27378n 105
27734n 1
27841n 5
28105n 64195
28404n 8931
29085n 47457
29714n 30038
30334n 10347
31026n 3990
31236n 42
31433n 30547
32028n 23553
32604n 4379
32870n 148
32965n 92
33168n 1
33330n 1
33580n 5323
34088n 5
34282n 1
34452n 2
34733n 1
34896n 4236
35417n 3
35501n 1
35611n 16
35807n 16099
36532n 1
36619n 242
36930n 1
37220n 1
37378n 97
37568n 3
37654n 50
37902n 23
38097n 1
38273n 2
38347n 7
38509n 36
38777n 1
38902n 1
39161n 28
39319n 18
39545n 24
39825n 125
39971n 1
40097n 1
40256n 225
40668n 352
40898n 9
41114n 195
41469n 1
41548n 1025
41944n 32
42237n 158
42485n 461
42790n 58
43008n 9
43235n 2
43449n 1
43585n 993
43981n 6
44242n 64
44512n 159
44668n 45
44846n 380
45342n 1
45430n 58
45680n 1
45874n 1
46069n 71
46265n 1
46375n 2
46549n 14
46698n 188
46980n 3
47152n 6
47327n 42
47668n 1
47854n 2
47960n 2
48113n 1
48233n 3
48361n 9
48519n 69
48808n 2
49017n 3
49211n 49
49401n 3
49516n 46
49709n 1
49849n 5
50036n 1
50221n 1
50376n 1
50470n 1
50658n 7
50824n 16
51115n 2
51344n 1
51421n 131
51729n 1
51849n 1
51933n 6
52130n 1
52236n 28
52585n 2
52740n 3
52909n 4
53126n 1
53315n 1
53403n 8
53721n 1
53881n 1
54020n 1
54175n 1
54399n 2
54639n 1
54776n 1
55000n 5
55250n 1
55394n 2
55574n 2
55763n 2
55854n 1
56110n 2
56355n 1
56445n 3
56627n 2
56716n 1
56851n 157
57235n 98
57484n 14
57660n 82
57836n 3
58003n 1
58097n 30
58309n 2
58522n 1
58656n 1
58855n 1
58925n 1
59122n 1
59279n 1
59398n 9
59561n 1
59706n 22
59900n 1
60025n 5
60241n 10
60439n 1
60559n 6
60779n 1
60914n 697
61122n 75
61418n 1
61667n 3
61760n 598
62126n 6
62259n 1
62459n 2
62574n 75
62859n 48
63149n 1
63267n 2
63387n 1
63469n 1
63626n 66
63906n 20
64126n 4
64267n 539
64448n 38
64687n 279
64952n 1
65204n 1
65305n 18
65448n 2
65559n 95
65701n 63
65976n 5
66156n 8
66319n 5
66603n 1
66741n 5
66887n 11
67046n 1
67159n 8
67430n 1
67590n 1
67671n 1
67801n 1
67904n 1
68063n 1
68201n 1
68349n 1
68448n 1
68627n 3
68775n 1
68933n 222
