wnver::2.1
1740n 2214723 ROOT
1930n 880141
2119n 1333598
2236n 1333598
2533n 27747
2819n 1
2929n 1
3037n 2
3122n 556998
3991n 223366
4359n 209727
4576n 209196
5816n 0
5959n 0
6085n 332
6216n 0
6300n 198
7127n 196966
7626n 188241
15024n 8927
16858n 9761
18635n 14336
19102n 61591
20429n 9300
20846n 207384
21810n 1522
22007n 467483
22178n 121393
22680n 2541
23153n 204183
23591n 91764
25099n 10243
26074n 98429
26552n 13853
26997n 8131
27378n 120
27734n 0
27841n 17
28105n 343549
28404n 36839
29085n 250899
29714n 171691
30334n 110170
31026n 71038
31236n 168
31433n 183164
32028n 195040
32604n 18388
32870n 391
32965n 227
33168n 0
33330n 0
33580n 20600
34088n 2
34282n 0
34452n 3
34733n 0
34896n 15902
35417n 4
35501n 0
35611n 363
35807n 68866
36532n 0
36619n 627
36930n 0
37220n 0
37378n 234
37568n 0
37654n 65
37902n 7
38097n 0
38273n 14
38347n 24
38509n 168
38777n 1
38902n 0
39161n 167
39319n 73
39545n 73
39825n 134
39971n 0
40097n 9
40256n 3174
40668n 1064
40898n 152
41114n 1125
41469n 0
41548n 978
41944n 240
42237n 778
42485n 1617
42790n 56
43008n 27
43235n 0
43449n 0
43585n 2763
43981n 186
44242n 563
44512n 1706
44668n 127
44846n 939
45342n 1
45430n 215
45680n 0
45874n 0
46069n 330
46265n 1
46375n 416
46549n 242
46698n 904
46980n 0
47152n 185
47327n 115
47668n 2
47854n 7
47960n 0
48113n 1
48233n 4
48361n 28
48519n 386
48808n 1
49017n 7
49211n 353
49401n 18
49516n 336
49709n 1
49849n 1
50036n 0
50221n 0
50376n 2
50470n 0
50658n 27
50824n 29
51115n 1
51344n 0
51421n 149
51729n 0
51849n 0
51933n 8
52130n 1
52236n 343
52585n 0
52740n 99
52909n 6
53126n 0
53315n 0
53403n 6
53721n 0
53881n 0
54020n 0
54175n 6
54399n 4
54639n 0
54776n 11
55000n 24
55250n 0
55394n 9
55574n 152
55763n 6
55854n 0
56110n 0
56355n 0
56445n 1
56627n 12
56716n 0
56851n 1705
57235n 1492
57484n 21
57660n 1455
57836n 0
58003n 15
58097n 56
58309n 0
58522n 13
58656n 0
58855n 0
58925n 0
59122n 1
59279n 2
59398n 67
59561n 0
59706n 190
59900n 0
60025n 10
60241n 178
60439n 0
60559n 2
60779n 0
60914n 2744
61122n 331
61418n 9
61667n 1
61760n 2050
62126n 34
62259n 15
62459n 1
62574n 418
62859n 311
63149n 0
63267n 2
63387n 67
63469n 0
63626n 71
63906n 363
64126n 0
64267n 3153
64448n 162
64687n 2553
64952n 32
65204n 0
65305n 360
65448n 63
65559n 1149
65701n 242
65976n 18
66156n 34
66319n 7
66603n 0
66741n 33
66887n 26
67046n 0
67159n 10
67430n 0
67590n 0
67671n 0
67801n 0
67904n 2
68063n 0
68201n 0
68349n 6
68448n 0
68627n 7
68775n 0
68933n 569
69514n 0
69668n 0
69832n 0
70036n 32
70229n 77
70441n 28
70659n 2
70776n 9
71000n 6
71145n 1
71493n 0
71681n 2
71796n 19
72060n 0
72292n 1
72492n 26
72592n 168
72758n 143
73251n 3
73402n 3
73549n 0
73721n 53
73843n 1
74003n 1
74127n 19
74254n 0
74324n 0
74494n 58
74815n 281
75100n 0
75180n 1
75350n 2500
75787n 0
75912n 23
76130n 1
76306n 0
76413n 0
76698n 0
76895n 1196
77089n 79
77275n 1680
77480n 4
77629n 281
77785n 6
77973n 4
78119n 15
78351n 0
78496n 0
78620n 348
78845n 334
79051n 0
79272n 0
79449n 739
79713n 286
79958n 224
80100n 0
80224n 0
80402n 43
80631n 22
80747n 45
81137n 414
81325n 369
81462n 28
81606n 8
81852n 198
82015n 74
82286n 0
82539n 0
82685n 0
82863n 36
83076n 1
83322n 1
83473n 5
83784n 0
83941n 4
84191n 0
84298n 5
84453n 24
84773n 4
84918n 2
85123n 120
85363n 51
85549n 5
85854n 2
86067n 0
86181n 114
86425n 82
86727n 2
86934n 0
87051n 347
87357n 0
87591n 0
87776n 8
87953n 40
88093n 39
88310n 0
88479n 84
88713n 14
88934n 10
89104n 6
89203n 3
89370n 0
89479n 0
89593n 0
89677n 0
89912n 0
90066n 153
90363n 0
90547n 0
90713n 12
90834n 0
91061n 0
91190n 457
91581n 0
91708n 80
91951n 3
92211n 3
92499n 28
92665n 0
92832n 4
