wnver::2.1
1740n 93668.2286934329 ROOT
1930n 46902.7138444393
2119n 46734.77125925
2236n 46734.77125925
2533n 2111.87985910289
2819n 0
2929n 0
3037n 0
3122n 25072.1310807811
3991n 9780.9390456589
4359n 10873.4452739254
4576n 10824.6595596397
5816n 0
5959n 0
6085n 9.57142857142856
6216n 0
6300n 38.2142857142857
7127n 10382.2476315351
7626n 9773.64553918301
15024n 713.493357949241
16858n 234.366549953315
18635n 1968.20716073141
19102n 7775.79630997228
20429n 400.799635005517
20846n 7755.32346001907
21810n 33.3369047619048
22007n 18177.1604625989
22178n 6295.43186042855
22680n 80.3379329004329
23153n 9490.4218987485
23591n 4234.43731423805
25099n 724.75434010434
26074n 3730.89468713572
26552n 490.388157000053
26997n 651.666666666667
27378n 35.0416666666667
27734n 0
27841n 0.5
28105n 11801.3906692699
28404n 1560.65896304788
29085n 8829.08286299006
29714n 5237.58929036352
30334n 1960.98413947964
31026n 768.599120186067
31236n 7.14285714285714
31433n 5027.33298727979
32028n 6499.30280506328
32604n 776.432200921121
32870n 12.2435897435898
32965n 9.96666666666667
33168n 0
33330n 0
33580n 1102.77971799442
34088n 0
34282n 0
34452n 0.5
34733n 0
34896n 911.302142873466
35417n 1
35501n 0
35611n 1.875
35807n 3055.05466837084
36532n 0
36619n 25.2788461538461
36930n 0
37220n 0
37378n 18.9761904761905
37568n 2
37654n 6.75
37902n 2.75
38097n 0
38273n 1
38347n 2
38509n 6.72619047619048
38777n 0
38902n 0
39161n 5.05952380952381
39319n 2.80952380952381
39545n 8.16666666666667
39825n 7.23529411764704
39971n 0
40097n 0
40256n 41.719536019536
40668n 52.1714285714285
40898n 0.428571428571429
41114n 57.5333333333334
41469n 0
41548n 298.136363636364
41944n 6.58333333333333
42237n 49.2952380952381
42485n 79.0455128205127
42790n 7.73174603174603
43008n 2
43235n 1
43449n 0
43585n 169.252174785998
43981n 1
44242n 15.9007936507937
44512n 12.4930555555556
44668n 17.0939393939394
44846n 79.6671162171162
45342n 0
45430n 11
45680n 0
45874n 0
46069n 8.75
46265n 0
46375n 0.333333333333333
46549n 3.25
46698n 23.9858974358974
46980n 0.666666666666667
47152n 1.25
47327n 7.8
47668n 0
47854n 0.2
47960n 0.333333333333333
48113n 0
48233n 1
48361n 1.6
48519n 7.96794871794872
48808n 0.25
49017n 0.5
49211n 4.88461538461539
49401n 1
49516n 3.38461538461539
49709n 0
49849n 0.333333333333333
50036n 0
50221n 0
50376n 0
50470n 0
50658n 0.75
50824n 2.75
51115n 0
51344n 0
51421n 43.6666666666667
51729n 0
51849n 0
51933n 1
52130n 0
52236n 4.36666666666667
52585n 1
52740n 0.333333333333333
52909n 0.333333333333333
53126n 0
53315n 0
53403n 1.5
53721n 0
53881n 0
54020n 0
54175n 0
54399n 0
54639n 0
54776n 0
55000n 0.833333333333333
55250n 0
55394n 0.5
55574n 0.2
55763n 0.25
55854n 0
56110n 0
56355n 0
56445n 1
56627n 0.333333333333333
56716n 0
56851n 12.4930555555556
57235n 7
57484n 0.866666666666667
57660n 6.13333333333333
57836n 0.4
58003n 0
58097n 1.8125
58309n 1
58522n 0
58656n 0
58855n 0
58925n 0
59122n 0
59279n 0
59398n 2.25
59561n 0
59706n 4.51666666666667
59900n 0
60025n 0.666666666666667
60241n 1.85
60439n 0
60559n 2
60779n 0
60914n 111.620145785587
61122n 10.75
61418n 0
61667n 2
61760n 95.3284791189203
62126n 5
62259n 0
62459n 0.111111111111111
62574n 11.3396825396825
62859n 13.0333333333333
63149n 0
63267n 0.333333333333333
63387n 0
63469n 0
63626n 4.5798319327731
63906n 4.875
64126n 3
64267n 137.876767676768
64448n 5.19047619047619
64687n 93.4019841269841
64952n 0
65204n 0
65305n 0.85
65448n 0.25
65559n 9.84722222222222
65701n 6
65976n 1.33333333333333
66156n 1.16666666666667
66319n 1
66603n 0
66741n 2
66887n 0.333333333333333
67046n 0
67159n 0
67430n 0
67590n 0
67671n 0
67801n 0
67904n 0
68063n 0
68201n 0
68349n 0
68448n 0
68627n 2
68775n 0
68933n 40.3497835497835
69514n 0
69668n 0
69832n 0
70036n 1.71428571428571
70229n 8.23571428571429
70441n 1.2
70659n 0
70776n 1.5
71000n 0.5
71145n 0
71493n 0
71681n 0.5
71796n 0.866666666666667
72060n 0
72292n 0
72492n 1
72592n 6.19047619047619
72758n 13.6426406926407
73251n 0
73402n 2.25
73549n 0
73721n 0.454545454545455
73843n 2
74003n 0
74127n 0.866666666666667
74254n 0
74324n 0
74494n 5.07142857142857
74815n 8.25
75100n 0
75180n 0
75350n 20.3584249084249
75787n 0
75912n 0.333333333333333
76130n 0
76306n 1
76413n 0
76698n 0
76895n 9.41666666666667
77089n 0
77275n 0
77480n 0
77629n 0
77785n 0
77973n 0
78119n 0
78351n 0
78496n 0
78620n 6.3076923076923
78845n 68
79051n 0.25
79272n 0
79449n 5.66666666666667
79713n 5.66666666666667
79958n 0.666666666666667
80100n 0
80224n 0
80402n 0.428571428571429
80631n 0.2
80747n 2.28571428571429
81137n 5.84821428571428
81325n 3.5625
81462n 2.25
81606n 1
81852n 9.5
82015n 0.833333333333333
82286n 0
82539n 0
82685n 0
82863n 7.75
83076n 0
83322n 0
83473n 0
83784n 0
83941n 0
84191n 0
84298n 7
84453n 1.83333333333333
84773n 0.333333333333333
84918n 0.916666666666667
85123n 6.04166666666667
85363n 5.66666666666667
85549n 0
85854n 0
86067n 0
86181n 7.98333333333333
86425n 5.9
86727n 0.333333333333333
86934n 0
87051n 3.52747252747253
87357n 0
87591n 0
87776n 0
87953n 1.6
88093n 1.33333333333333
88310n 0
88479n 0
88713n 1
88934n 0
89104n 0
89203n 0
89370n 0
89479n 0
89593n 2
89677n 0
89912n 0
90066n 0
90363n 0
90547n 0
90713n 0
90834n 0
91061n 0
91190n 14.9007936507937
91581n 0
91708n 2.88888888888889
91951n 0.25
92211n 0
92499n 0.888888888888889
92665n 0
92832n 0
93040n 0
93213n 7.71212121212121
93584n 0
93682n 0
93922n 0.333333333333333
94054n 0.333333333333333
94224n 1.75
94431n 0
94562n 0.333333333333333
94680n 0
94833n 0
94955n 0.25
95059n 0
95215n 14.9214285714286
95616n 0
95744n 3.35
95984n 1.65
96181n 0
96298n 0
96420n 0
96626n 0
96798n 0
96947n 0
97158n 0
97310n 9.67857142857143
97612n 7.83333333333333
97796n 0
97902n 5.69523809523809
98248n 0
98362n 1.6
98550n 3.33333333333333
98769n 0
98929n 0
99067n 0
99168n 0
99398n 0
99521n 0
99733n 1
99816n 0
100138n 0
100286n 0
100499n 3.12745098039216
100650n 0.333333333333333
100778n 1.29411764705882
100949n 1.29411764705882
101096n 0
101193n 8.01666666666666
